sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,PfD1160W19,3,1775,1299,1
SID_gen2,MSP2CH15019DBL2,3,3711,1201,1
SID_gen2,GST,3,1581,1072,1
SID_gen2,PfD1160W18,3,16894,2195,2
SID_gen2,PfD1160W19,3,4184,1481,2
SID_gen2,MSP2CH15019DBL2,3,5068,1311,2
SID_gen2,GST,3,2124,1287,2
SID_gen2,PfD1160W18,3,17172,2248,3
SID_gen2,PfD1160W19,3,3986,1646,3
SID_gen2,MSP2CH15019DBL2,3,4879,1437,3
SID_gen2,GST,3,2254,1428,3
SID_gen2,SERA5,4,30541,1672,1
SID_gen2,MSP11,4,15981,1602,1
SID_gen2,RIPR,4,1842,1415,1
SID_gen2,SPATR,4,16380,1390,1
SID_gen2,MSP3,4,29448,1596,1
SID_gen2,PF3D7_1136200,4,8956,1880,1
SID_gen2,PFSEA,4,24767,1947,1
SID_gen2,SERA5,4,30771,1523,2
SID_gen2,MSP11,4,17099,1476,2
SID_gen2,RIPR,4,1672,1286,2
SID_gen2,SPATR,4,19910,1227,2
SID_gen2,MSP3,4,31673,1365,2
SID_gen2,PF3D7_1136200,4,8740,1473,2
SID_gen2,PFSEA,4,27487,1635,2
SID_gen2,SERA5,4,24764,1453,3
SID_gen2,MSP11,4,12939,1427,3
SID_gen2,RIPR,4,1550,1287,3
SID_gen2,SPATR,4,14520,1203,3
SID_gen2,MSP3,4,30463,1366,3
SID_gen2,PF3D7_1136200,4,7415,1526,3
SID_gen2,PFSEA,4,25345,1500,3
SID_gen2,AMA1,4,29474,1403,1
SID_gen2,SERA9,4,6312,1404,1
SID_gen2,MSP7,4,6602,1343,1
SID_gen2,PF10_0166,4,15017,1303,1
SID_gen2,MSP10,4,65535,1466,1
SID_gen2,MSP5,4,16658,1896,1
SID_gen2,MTRAP,4,6219,1342,1
SID_gen2,PF113,4,11839,1320,1
SID_gen2,AMA1,4,34830,1438,2
SID_gen2,SERA9,4,7198,1386,2
SID_gen2,MSP7,4,8684,1360,2
SID_gen2,PF10_0166,4,19271,1339,2
SID_gen2,MSP10,4,65535,1492,2
SID_gen2,MSP5,4,17259,1680,2
SID_gen2,MTRAP,4,5336,1236,2
SID_gen2,PF113,4,13038,1276,2
SID_gen2,AMA1,4,27358,1428,3
SID_gen2,SERA9,4,5467,1364,3
SID_gen2,MSP7,4,5764,1308,3
SID_gen2,PF10_0166,4,12975,1299,3
SID_gen2,MSP10,4,65535,1488,3
SID_gen2,MSP5,4,17114,1671,3
SID_gen2,MTRAP,4,1463,1251,3
SID_gen2,PF113,4,10196,1311,3
SID_gen2,H101,4,5221,1351,1
