sampleID,sample_array_ID,antigen,FMedian,BGMedian,FMedianBG_correct,Block,Column,Row,replicate,iden
19.75,10,PF3D7_1455300,3126,914,2212,19,3,15,3,KK2-17_first
19.75,10,PF3D7_1025300,911,908,3,19,4,15,3,KK2-17_first
19.75,10,PF3D7_0925900,1837,894,943,19,5,15,3,KK2-17_first
19.75,10,PF3D7_0831400,2859,866,1993,19,6,15,3,KK2-17_first
19.75,10,PF3D7_0730800.2,23858,845,23013,19,7,15,3,KK2-17_first
19.75,10,PF3D7_1407800(PM4),923,831,92,19,8,15,3,KK2-17_first
19.75,10,PF3D7_0629500_SEG2,4742,851,3891,19,1,16,1,KK2-17_first
19.75,10,PF3D7_1345100,3011,875,2136,19,2,16,1,KK2-17_first
19.75,10,PF3D7_0206200,3085,909,2176,19,3,16,1,KK2-17_first
19.75,10,PF3D7_1105800,3211,930,2281,19,4,16,1,KK2-17_first
19.75,10,PTRAMP,3784,933,2851,19,5,16,1,KK2-17_first
19.75,10,EBA181,8925,943,7982,19,6,16,1,KK2-17_first
19.75,10,CD4TAG,1264,934,330,19,7,16,1,KK2-17_first
19.75,10,SERA2,6794,928,5866,19,8,16,1,KK2-17_first
19.75,10,PF3D7_0629500_SEG2,5023,833,4190,19,1,17,2,KK2-17_first
19.75,10,PF3D7_1345100,2451,838,1613,19,2,17,2,KK2-17_first
19.75,10,PF3D7_0206200,2858,858,2000,19,3,17,2,KK2-17_first
19.75,10,PF3D7_1105800,2814,873,1941,19,4,17,2,KK2-17_first
19.75,10,PTRAMP,3404,884,2520,19,5,17,2,KK2-17_first
19.75,10,EBA181,7444,935,6509,19,6,17,2,KK2-17_first
19.75,10,CD4TAG,1320,970,350,19,7,17,2,KK2-17_first
19.75,10,SERA2,6177,987,5190,19,8,17,2,KK2-17_first
19.75,10,PF3D7_0629500_SEG2,5122,873,4249,19,1,18,3,KK2-17_first
19.75,10,PF3D7_1345100,2472,880,1592,19,2,18,3,KK2-17_first
19.75,10,PF3D7_0206200,3167,879,2288,19,3,18,3,KK2-17_first
19.75,10,PF3D7_1105800,2982,886,2096,19,4,18,3,KK2-17_first
19.75,10,PTRAMP,3462,890,2572,19,5,18,3,KK2-17_first
19.75,10,EBA181,7765,950,6815,19,6,18,3,KK2-17_first
19.75,10,CD4TAG,1411,990,421,19,7,18,3,KK2-17_first
19.75,10,SERA2,5909,1024,4885,19,8,18,3,KK2-17_first
19.75,10,MSP1Block2K1flank,11757,1013,10744,19,1,19,1,KK2-17_first
19.75,10,MSP1Block2Wellcomefull,16182,1071,15111,19,2,19,1,KK2-17_first
19.75,10,MSP1Block2MAD20full,6680,1028,5652,19,3,19,1,KK2-17_first
19.75,10,MSP3K1,1551,981,570,19,4,19,1,KK2-17_first
19.75,10,MSPDBLC-terminal,5453,975,4478,19,5,19,1,KK2-17_first
19.75,10,Surfin4.2K1,3369,992,2377,19,6,19,1,KK2-17_first
19.75,10,MSPDBLN-terminal,7703,1032,6671,19,7,19,1,KK2-17_first
19.75,10,Surfin4.2Conserved,6057,1065,4992,19,8,19,1,KK2-17_first
19.75,10,MSP1Block2K1flank,12583,1250,11333,19,1,20,2,KK2-17_first
19.75,10,MSP1Block2Wellcomefull,14833,1253,13580,19,2,20,2,KK2-17_first
19.75,10,MSP1Block2MAD20full,4331,1169,3162,19,3,20,2,KK2-17_first
19.75,10,MSP3K1,1546,1121,425,19,4,20,2,KK2-17_first
19.75,10,MSPDBLC-terminal,5846,1102,4744,19,5,20,2,KK2-17_first
19.75,10,Surfin4.2K1,3407,1110,2297,19,6,20,2,KK2-17_first
19.75,10,MSPDBLN-terminal,7192,1151,6041,19,7,20,2,KK2-17_first
19.75,10,Surfin4.2Conserved,5717,1156,4561,19,8,20,2,KK2-17_first
19.75,10,MSP1Block2K1flank,13580,1633,11947,19,1,21,3,KK2-17_first
19.75,10,MSP1Block2Wellcomefull,14771,1545,13226,19,2,21,3,KK2-17_first
19.75,10,MSP1Block2MAD20full,4438,1245,3193,19,3,21,3,KK2-17_first
19.75,10,MSP3K1,1747,1197,550,19,4,21,3,KK2-17_first
19.75,10,MSPDBLC-terminal,5665,1204,4461,19,5,21,3,KK2-17_first
19.75,10,Surfin4.2K1,3486,1213,2273,19,6,21,3,KK2-17_first
19.75,10,MSPDBLN-terminal,7398,1265,6133,19,7,21,3,KK2-17_first
19.75,10,Surfin4.2Conserved,6944,1293,5651,19,8,21,3,KK2-17_first
19.75,10,Landmark,65535,3263,62272,19,1,22,4,KK2-17_first
19.75,10,PfD1160W18,8252,2430,5822,19,2,22,1,KK2-17_first
19.75,10,PfD1160W19,6473,1371,5102,19,3,22,1,KK2-17_first
19.75,10,MSP2CH15019DBL2,23274,1242,22032,19,4,22,1,KK2-17_first
19.75,10,GST,2202,1222,980,19,5,22,1,KK2-17_first
19.75,10,Buffer,1143,1187,-44,19,6,22,1,KK2-17_first
19.75,10,Buffer,2234,1208,1026,19,7,22,2,KK2-17_first
19.75,10,Buffer,1270,1247,23,19,8,22,3,KK2-17_first
19.75,10,Landmark,65535,5661,59874,19,1,23,5,KK2-17_first
19.75,10,PfD1160W18,8591,3164,5427,19,2,23,2,KK2-17_first
19.75,10,PfD1160W19,3528,2015,1513,19,3,23,2,KK2-17_first
19.75,10,MSP2CH15019DBL2,37204,1659,35545,19,4,23,2,KK2-17_first
19.75,10,GST,1830,1229,601,19,5,23,2,KK2-17_first
19.75,10,Buffer,979,1064,-85,19,6,23,4,KK2-17_first
19.75,10,Buffer,2402,1013,1389,19,7,23,5,KK2-17_first
19.75,10,Buffer,1098,1042,56,19,8,23,6,KK2-17_first
19.75,10,Landmark,65535,4612,60923,19,1,24,6,KK2-17_first
19.75,10,PfD1160W18,9151,2634,6517,19,2,24,3,KK2-17_first
19.75,10,PfD1160W19,3872,2207,1665,19,3,24,3,KK2-17_first
19.75,10,MSP2CH15019DBL2,39526,1993,37533,19,4,24,3,KK2-17_first
19.75,10,GST,2291,1544,747,19,5,24,3,KK2-17_first
19.75,10,Buffer,1120,1057,63,19,6,24,7,KK2-17_first
19.75,10,Buffer,1798,825,973,19,7,24,8,KK2-17_first
19.75,10,Buffer,738,747,-9,19,8,24,9,KK2-17_first
19.75,10,SERA5,18335,985,17350,20,1,1,1,KK2-17_first
19.75,10,MSP11,20116,1000,19116,20,2,1,1,KK2-17_first
19.75,10,RIPR,1364,849,515,20,3,1,1,KK2-17_first
19.75,10,SPATR,6063,869,5194,20,4,1,1,KK2-17_first
19.75,10,MSP3,23333,1024,22309,20,5,1,1,KK2-17_first
19.75,10,PF3D7_1136200,5617,1041,4576,20,6,1,1,KK2-17_first
19.75,10,PFSEA,18856,1356,17500,20,7,1,1,KK2-17_first
19.75,10,Landmark,65535,4222,61313,20,8,1,7,KK2-17_first
19.75,10,SERA5,18125,977,17148,20,1,2,2,KK2-17_first
19.75,10,MSP11,19517,974,18543,20,2,2,2,KK2-17_first
19.75,10,RIPR,1281,782,499,20,3,2,2,KK2-17_first
19.75,10,SPATR,5609,788,4821,20,4,2,2,KK2-17_first
19.75,10,MSP3,21856,939,20917,20,5,2,2,KK2-17_first
19.75,10,PF3D7_1136200,5157,967,4190,20,6,2,2,KK2-17_first
19.75,10,PFSEA,17985,1610,16375,20,7,2,2,KK2-17_first
19.75,10,Landmark,65535,5528,60007,20,8,2,8,KK2-17_first
19.75,10,SERA5,22448,1267,21181,20,1,3,3,KK2-17_first
19.75,10,MSP11,20732,1066,19666,20,2,3,3,KK2-17_first
19.75,10,RIPR,1303,800,503,20,3,3,3,KK2-17_first
19.75,10,SPATR,5923,801,5122,20,4,3,3,KK2-17_first
19.75,10,MSP3,24182,1126,23056,20,5,3,3,KK2-17_first
19.75,10,PF3D7_1136200,6127,1132,4995,20,6,3,3,KK2-17_first
19.75,10,PFSEA,20197,1313,18884,20,7,3,3,KK2-17_first
19.75,10,Landmark,65535,4728,60807,20,8,3,9,KK2-17_first
19.75,10,AMA1,65535,1514,64021,20,1,4,1,KK2-17_first
19.75,10,SERA9,4881,1295,3586,20,2,4,1,KK2-17_first
19.75,10,MSP7,10130,779,9351,20,3,4,1,KK2-17_first
19.75,10,PF10_0166,6496,797,5699,20,4,4,1,KK2-17_first
19.75,10,MSP10,65535,1588,63947,20,5,4,1,KK2-17_first
19.75,10,MSP5,15299,1468,13831,20,6,4,1,KK2-17_first
19.75,10,MTRAP,2020,897,1123,20,7,4,1,KK2-17_first
19.75,10,PF113,22405,1360,21045,20,8,4,1,KK2-17_first
19.75,10,AMA1,65535,1668,63867,20,1,5,2,KK2-17_first
19.75,10,SERA9,4333,1345,2988,20,2,5,2,KK2-17_first
19.75,10,MSP7,9480,778,8702,20,3,5,2,KK2-17_first
19.75,10,PF10_0166,5590,781,4809,20,4,5,2,KK2-17_first
19.75,10,MSP10,65535,1689,63846,20,5,5,2,KK2-17_first
19.75,10,MSP5,13108,1425,11683,20,6,5,2,KK2-17_first
19.75,10,MTRAP,1716,795,921,20,7,5,2,KK2-17_first
19.75,10,PF113,23257,1007,22250,20,8,5,2,KK2-17_first
19.75,10,AMA1,65535,995,64540,20,1,6,3,KK2-17_first
19.75,10,SERA9,5651,791,4860,20,2,6,3,KK2-17_first
19.75,10,MSP7,10417,772,9645,20,3,6,3,KK2-17_first
19.75,10,PF10_0166,7127,776,6351,20,4,6,3,KK2-17_first
19.75,10,MSP10,65535,1038,64497,20,5,6,3,KK2-17_first
19.75,10,MSP5,15554,908,14646,20,6,6,3,KK2-17_first
19.75,10,MTRAP,5080,794,4286,20,7,6,3,KK2-17_first
19.75,10,PF113,25546,830,24716,20,8,6,3,KK2-17_first
19.75,10,H101,3978,770,3208,20,1,7,1,KK2-17_first
19.75,10,PF3D7-1431400,2834,707,2127,20,2,7,1,KK2-17_first
19.75,10,RHOPH3,10335,739,9596,20,3,7,1,KK2-17_first
19.75,10,MSRP3,2355,709,1646,20,4,7,1,KK2-17_first
19.75,10,PF13_0125,985,640,345,20,5,7,1,KK2-17_first
19.75,10,RH5,3061,654,2407,20,6,7,1,KK2-17_first
19.75,10,SERA4,20756,754,20002,20,7,7,1,KK2-17_first
19.75,10,AARP,781,757,24,20,8,7,1,KK2-17_first
19.75,10,H101,4233,765,3468,20,1,8,2,KK2-17_first
19.75,10,PF3D7-1431400,3279,715,2564,20,2,8,2,KK2-17_first
19.75,10,RHOPH3,10132,760,9372,20,3,8,2,KK2-17_first
19.75,10,MSRP3,2297,715,1582,20,4,8,2,KK2-17_first
19.75,10,PF13_0125,998,629,369,20,5,8,2,KK2-17_first
19.75,10,RH5,3066,635,2431,20,6,8,2,KK2-17_first
19.75,10,SERA4,19833,727,19106,20,7,8,2,KK2-17_first
19.75,10,AARP,799,741,58,20,8,8,2,KK2-17_first
19.75,10,H101,4860,790,4070,20,1,9,3,KK2-17_first
19.75,10,PF3D7-1431400,3083,760,2323,20,2,9,3,KK2-17_first
19.75,10,RHOPH3,12192,768,11424,20,3,9,3,KK2-17_first
19.75,10,MSRP3,2463,718,1745,20,4,9,3,KK2-17_first
19.75,10,PF13_0125,971,664,307,20,5,9,3,KK2-17_first
19.75,10,RH5,3851,638,3213,20,6,9,3,KK2-17_first
19.75,10,SERA4,23593,670,22923,20,7,9,3,KK2-17_first
19.75,10,AARP,972,760,212,20,8,9,3,KK2-17_first
19.75,10,RH1,15176,821,14355,20,1,10,1,KK2-17_first
19.75,10,MSP3.5,8732,809,7923,20,2,10,1,KK2-17_first
19.75,10,PFA0210c,3020,726,2294,20,3,10,1,KK2-17_first
19.75,10,P38,8612,701,7911,20,4,10,1,KK2-17_first
19.75,10,CLAG3.2,2801,704,2097,20,5,10,1,KK2-17_first
19.75,10,RH2b,1950,646,1304,20,6,10,1,KK2-17_first
19.75,10,PFA0445W,4064,646,3418,20,7,10,1,KK2-17_first
19.75,10,PF3D7_1343700(KELCH),904,705,199,20,8,10,1,KK2-17_first
19.75,10,RH1,14534,833,13701,20,1,11,2,KK2-17_first
19.75,10,MSP3.5,9210,845,8365,20,2,11,2,KK2-17_first
19.75,10,PFA0210c,3179,734,2445,20,3,11,2,KK2-17_first
19.75,10,P38,8564,716,7848,20,4,11,2,KK2-17_first
19.75,10,CLAG3.2,2816,704,2112,20,5,11,2,KK2-17_first
19.75,10,RH2b,2100,661,1439,20,6,11,2,KK2-17_first
19.75,10,PFA0445W,3854,660,3194,20,7,11,2,KK2-17_first
19.75,10,PF3D7_1343700(KELCH),927,705,222,20,8,11,2,KK2-17_first
19.75,10,RH1,18937,849,18088,20,1,12,3,KK2-17_first
19.75,10,MSP3.5,13256,863,12393,20,2,12,3,KK2-17_first
19.75,10,PFA0210c,3719,755,2964,20,3,12,3,KK2-17_first
19.75,10,P38,12809,736,12073,20,4,12,3,KK2-17_first
19.75,10,CLAG3.2,2931,722,2209,20,5,12,3,KK2-17_first
19.75,10,RH2b,2293,703,1590,20,6,12,3,KK2-17_first
19.75,10,PFA0445W,4550,698,3852,20,7,12,3,KK2-17_first
19.75,10,PF3D7_1343700(KELCH),927,722,205,20,8,12,3,KK2-17_first
19.75,10,PF3D7_1401600(PHISTB),4156,772,3384,20,1,13,1,KK2-17_first
19.75,10,PF3D7-1137300,2579,745,1834,20,2,13,1,KK2-17_first
19.75,10,PF3D7_0830500,1648,717,931,20,3,13,1,KK2-17_first
19.75,10,PF3D7_1462300,1706,700,1006,20,4,13,1,KK2-17_first
19.75,10,PF3D7_1229300,3764,700,3064,20,5,13,1,KK2-17_first
19.75,10,PF3D7_1237900,667,693,-26,20,6,13,1,KK2-17_first
19.75,10,PF3D7_1252300,659,695,-36,20,7,13,1,KK2-17_first
19.75,10,PF3D7_0629500_SEG1,2444,729,1715,20,8,13,1,KK2-17_first
19.75,10,PF3D7_1401600(PHISTB),3704,725,2979,20,1,14,2,KK2-17_first
19.75,10,PF3D7-1137300,2719,722,1997,20,2,14,2,KK2-17_first
19.75,10,PF3D7_0830500,1904,714,1190,20,3,14,2,KK2-17_first
19.75,10,PF3D7_1462300,1801,693,1108,20,4,14,2,KK2-17_first
19.75,10,PF3D7_1229300,3379,696,2683,20,5,14,2,KK2-17_first
19.75,10,PF3D7_1237900,690,698,-8,20,6,14,2,KK2-17_first
19.75,10,PF3D7_1252300,680,691,-11,20,7,14,2,KK2-17_first
19.75,10,PF3D7_0629500_SEG1,2615,725,1890,20,8,14,2,KK2-17_first
19.75,10,PF3D7_1401600(PHISTB),4642,819,3823,20,1,15,3,KK2-17_first
19.75,10,PF3D7-1137300,2710,854,1856,20,2,15,3,KK2-17_first
19.75,10,PF3D7_0830500,1747,829,918,20,3,15,3,KK2-17_first
19.75,10,PF3D7_1462300,1865,774,1091,20,4,15,3,KK2-17_first
19.75,10,PF3D7_1229300,3776,801,2975,20,5,15,3,KK2-17_first
19.75,10,PF3D7_1237900,868,854,14,20,6,15,3,KK2-17_first
19.75,10,PF3D7_1252300,773,787,-14,20,7,15,3,KK2-17_first
19.75,10,PF3D7_0629500_SEG1,2544,785,1759,20,8,15,3,KK2-17_first
19.75,10,MSP1Block2PaloAltorepeat,6937,992,5945,20,1,16,1,KK2-17_first
19.75,10,MSP1Block23D7full,13215,1126,12089,20,2,16,1,KK2-17_first
19.75,10,MSP1Block2MAD20repeat,7879,1012,6867,20,3,16,1,KK2-17_first
19.75,10,MSP2CHO,52540,963,51577,20,4,16,1,KK2-17_first
19.75,10,MBP,6615,1105,5510,20,5,16,1,KK2-17_first
19.75,10,MSP2DD2,55149,1468,53681,20,6,16,1,KK2-17_first
19.75,10,MSP33D7,4902,1127,3775,20,7,16,1,KK2-17_first
19.75,10,MSP1Block17,18632,938,17694,20,8,16,1,KK2-17_first
19.75,10,MSP1Block2PaloAltorepeat,7297,1101,6196,20,1,17,2,KK2-17_first
19.75,10,MSP1Block23D7full,14171,1295,12876,20,2,17,2,KK2-17_first
19.75,10,MSP1Block2MAD20repeat,8296,1146,7150,20,3,17,2,KK2-17_first
19.75,10,MSP2CHO,53112,1052,52060,20,4,17,2,KK2-17_first
19.75,10,MBP,7009,1375,5634,20,5,17,2,KK2-17_first
19.75,10,MSP2DD2,56650,1903,54747,20,6,17,2,KK2-17_first
19.75,10,MSP33D7,4934,1504,3430,20,7,17,2,KK2-17_first
19.75,10,MSP1Block17,19683,1056,18627,20,8,17,2,KK2-17_first
19.75,10,MSP1Block2PaloAltorepeat,9452,1180,8272,20,1,18,3,KK2-17_first
19.75,10,MSP1Block23D7full,17076,1382,15694,20,2,18,3,KK2-17_first
19.75,10,MSP1Block2MAD20repeat,9211,1200,8011,20,3,18,3,KK2-17_first
19.75,10,MSP2CHO,56215,1110,55105,20,4,18,3,KK2-17_first
19.75,10,MBP,7465,1446,6019,20,5,18,3,KK2-17_first
19.75,10,MSP2DD2,64946,2120,62826,20,6,18,3,KK2-17_first
19.75,10,MSP33D7,5585,1637,3948,20,7,18,3,KK2-17_first
19.75,10,MSP1Block17,23138,1143,21995,20,8,18,3,KK2-17_first
19.75,10,Surfin4.2K1A,2463,1116,1347,20,1,19,1,KK2-17_first
19.75,10,Surfin4.23D7A,8464,1193,7271,20,2,19,1,KK2-17_first
19.75,10,MSPDBL2N-terminal,9101,1097,8004,20,3,19,1,KK2-17_first
19.75,10,MSP1Block2R033,7510,1074,6436,20,4,19,1,KK2-17_first
19.75,10,MSPDBL2C-terminal,9018,1194,7824,20,5,19,1,KK2-17_first
19.75,10,Surfin4.23D7B,1775,1428,347,20,6,19,1,KK2-17_first
19.75,10,MSP1Block23D7repeat,11919,1475,10444,20,7,19,1,KK2-17_first
19.75,10,MSP1Block2Wellcomerepeat,9817,1276,8541,20,8,19,1,KK2-17_first
19.75,10,Surfin4.2K1A,2321,1107,1214,20,1,20,2,KK2-17_first
19.75,10,Surfin4.23D7A,9025,1098,7927,20,2,20,2,KK2-17_first
19.75,10,MSPDBL2N-terminal,9484,1129,8355,20,3,20,2,KK2-17_first
19.75,10,MSP1Block2R033,8203,1176,7027,20,4,20,2,KK2-17_first
19.75,10,MSPDBL2C-terminal,9108,1241,7867,20,5,20,2,KK2-17_first
19.75,10,Surfin4.23D7B,1611,1400,211,20,6,20,2,KK2-17_first
19.75,10,MSP1Block23D7repeat,12954,1667,11287,20,7,20,2,KK2-17_first
19.75,10,MSP1Block2Wellcomerepeat,10097,1907,8190,20,8,20,2,KK2-17_first
19.75,10,Surfin4.2K1A,2857,1257,1600,20,1,21,3,KK2-17_first
19.75,10,Surfin4.23D7A,10435,1277,9158,20,2,21,3,KK2-17_first
19.75,10,MSPDBL2N-terminal,12305,1369,10936,20,3,21,3,KK2-17_first
19.75,10,MSP1Block2R033,10042,1499,8543,20,4,21,3,KK2-17_first
19.75,10,MSPDBL2C-terminal,11674,1711,9963,20,5,21,3,KK2-17_first
19.75,10,Surfin4.23D7B,2751,2042,709,20,6,21,3,KK2-17_first
19.75,10,MSP1Block23D7repeat,16585,2921,13664,20,7,21,3,KK2-17_first
19.75,10,MSP1Block2Wellcomerepeat,13404,3948,9456,20,8,21,3,KK2-17_first
19.75,10,Buffer,1421,1250,171,20,1,22,10,KK2-17_first
19.75,10,Buffer,1462,1308,154,20,2,22,11,KK2-17_first
19.75,10,Buffer,1719,1399,320,20,3,22,12,KK2-17_first
19.75,10,Buffer,1679,1615,64,20,4,22,13,KK2-17_first
19.75,10,Buffer,5113,2011,3102,20,5,22,14,KK2-17_first
19.75,10,Buffer,14400,2825,11575,20,6,22,15,KK2-17_first
19.75,10,CommercialHumanIgG,65535,11215,54320,20,7,22,1,KK2-17_first
19.75,10,Landmark,65535,19952,45583,20,8,22,10,KK2-17_first
19.75,10,Buffer,1305,1113,192,20,1,23,16,KK2-17_first
19.75,10,Buffer,1431,1217,214,20,2,23,17,KK2-17_first
19.75,10,Buffer,1649,1357,292,20,3,23,18,KK2-17_first
19.75,10,Buffer,1602,1684,-82,20,4,23,19,KK2-17_first
19.75,10,Buffer,7541,2223,5318,20,5,23,20,KK2-17_first
19.75,10,Buffer,21950,3834,18116,20,6,23,21,KK2-17_first
19.75,10,CommercialHumanIgG,65535,31333,34202,20,7,23,2,KK2-17_first
19.75,10,Landmark,65535,32369,33166,20,8,23,11,KK2-17_first
19.75,10,Buffer,811,724,87,20,1,24,22,KK2-17_first
19.75,10,Buffer,818,750,68,20,2,24,23,KK2-17_first
19.75,10,Buffer,928,808,120,20,3,24,24,KK2-17_first
19.75,10,Buffer,2895,1163,1732,20,4,24,25,KK2-17_first
19.75,10,Buffer,9493,1893,7600,20,5,24,26,KK2-17_first
19.75,10,Buffer,51351,3050,48301,20,6,24,27,KK2-17_first
19.75,10,CommercialHumanIgG,65535,31367,34168,20,7,24,3,KK2-17_first
19.75,10,Landmark,65535,33854,31681,20,8,24,12,KK2-17_first
0.0085,11,Landmark,65535,4645,60890,21,1,1,1,KK2-17_first
0.0085,11,MSP3.6,2559,1510,1049,21,2,1,1,KK2-17_first
0.0085,11,ETRAMP10.2,1103,848,255,21,3,1,1,KK2-17_first
0.0085,11,GAMA,847,652,195,21,4,1,1,KK2-17_first
0.0085,11,MSRP4,804,566,238,21,5,1,1,KK2-17_first
0.0085,11,MSP4,1056,530,526,21,6,1,1,KK2-17_first
0.0085,11,RAMA,808,506,302,21,7,1,1,KK2-17_first
0.0085,11,ASP,897,489,408,21,8,1,1,KK2-17_first
0.0085,11,Landmark,65535,3968,61567,21,1,2,2,KK2-17_first
0.0085,11,MSP3.6,2038,1673,365,21,2,2,2,KK2-17_first
0.0085,11,ETRAMP10.2,932,657,275,21,3,2,2,KK2-17_first
0.0085,11,GAMA,831,565,266,21,4,2,2,KK2-17_first
0.0085,11,MSRP4,826,525,301,21,5,2,2,KK2-17_first
0.0085,11,MSP4,1008,512,496,21,6,2,2,KK2-17_first
0.0085,11,RAMA,863,502,361,21,7,2,2,KK2-17_first
0.0085,11,ASP,903,496,407,21,8,2,2,KK2-17_first
0.0085,11,Landmark,65535,3183,62352,21,1,3,3,KK2-17_first
0.0085,11,MSP3.6,2227,1594,633,21,2,3,3,KK2-17_first
0.0085,11,ETRAMP10.2,930,652,278,21,3,3,3,KK2-17_first
0.0085,11,GAMA,850,579,271,21,4,3,3,KK2-17_first
0.0085,11,MSRP4,847,544,303,21,5,3,3,KK2-17_first
0.0085,11,MSP4,993,524,469,21,6,3,3,KK2-17_first
0.0085,11,RAMA,794,515,279,21,7,3,3,KK2-17_first
0.0085,11,ASP,872,512,360,21,8,3,3,KK2-17_first
0.0085,11,PFD1130W,1099,956,143,21,1,4,1,KK2-17_first
0.0085,11,EBA140,1066,1028,38,21,2,4,1,KK2-17_first
0.0085,11,MSRP2,829,647,182,21,3,4,1,KK2-17_first
0.0085,11,MSRP5,664,589,75,21,4,4,1,KK2-17_first
0.0085,11,P34,646,562,84,21,5,4,1,KK2-17_first
0.0085,11,MSP8,742,541,201,21,6,4,1,KK2-17_first
0.0085,11,P12,763,535,228,21,7,4,1,KK2-17_first
0.0085,11,MSP6,716,530,186,21,8,4,1,KK2-17_first
0.0085,11,PFD1130W,796,711,85,21,1,5,2,KK2-17_first
0.0085,11,EBA140,3017,672,2345,21,2,5,2,KK2-17_first
0.0085,11,MSRP2,773,596,177,21,3,5,2,KK2-17_first
0.0085,11,MSRP5,604,555,49,21,4,5,2,KK2-17_first
0.0085,11,P34,609,530,79,21,5,5,2,KK2-17_first
0.0085,11,MSP8,655,515,140,21,6,5,2,KK2-17_first
0.0085,11,P12,734,514,220,21,7,5,2,KK2-17_first
0.0085,11,MSP6,656,512,144,21,8,5,2,KK2-17_first
0.0085,11,PFD1130W,773,668,105,21,1,6,3,KK2-17_first
0.0085,11,EBA140,585,602,-17,21,2,6,3,KK2-17_first
0.0085,11,MSRP2,738,556,182,21,3,6,3,KK2-17_first
0.0085,11,MSRP5,577,525,52,21,4,6,3,KK2-17_first
0.0085,11,P34,573,506,67,21,5,6,3,KK2-17_first
0.0085,11,MSP8,659,485,174,21,6,6,3,KK2-17_first
0.0085,11,P12,643,480,163,21,7,6,3,KK2-17_first
0.0085,11,MSP6,641,472,169,21,8,6,3,KK2-17_first
0.0085,11,PF1400044,951,683,268,21,1,7,1,KK2-17_first
0.0085,11,MSP1,741,597,144,21,2,7,1,KK2-17_first
0.0085,11,RON6,943,551,392,21,3,7,1,KK2-17_first
0.0085,11,MSP9,675,519,156,21,4,7,1,KK2-17_first
0.0085,11,PTEX150,720,496,224,21,5,7,1,KK2-17_first
0.0085,11,SERA7,1022,485,537,21,6,7,1,KK2-17_first
0.0085,11,MSP2,749,473,276,21,7,7,1,KK2-17_first
0.0085,11,SERA3,790,462,328,21,8,7,1,KK2-17_first
0.0085,11,PF1400044,983,744,239,21,1,8,2,KK2-17_first
0.0085,11,MSP1,773,639,134,21,2,8,2,KK2-17_first
0.0085,11,RON6,943,572,371,21,3,8,2,KK2-17_first
0.0085,11,MSP9,682,529,153,21,4,8,2,KK2-17_first
0.0085,11,PTEX150,693,503,190,21,5,8,2,KK2-17_first
0.0085,11,SERA7,1053,492,561,21,6,8,2,KK2-17_first
0.0085,11,MSP2,804,483,321,21,7,8,2,KK2-17_first
0.0085,11,SERA3,778,469,309,21,8,8,2,KK2-17_first
0.0085,11,PF1400044,1084,827,257,21,1,9,3,KK2-17_first
0.0085,11,MSP1,851,702,149,21,2,9,3,KK2-17_first
0.0085,11,RON6,1058,619,439,21,3,9,3,KK2-17_first
0.0085,11,MSP9,682,563,119,21,4,9,3,KK2-17_first
0.0085,11,PTEX150,750,531,219,21,5,9,3,KK2-17_first
0.0085,11,SERA7,1154,513,641,21,6,9,3,KK2-17_first
0.0085,11,MSP2,764,496,268,21,7,9,3,KK2-17_first
0.0085,11,SERA3,795,480,315,21,8,9,3,KK2-17_first
0.0085,11,P41,923,899,24,21,1,10,1,KK2-17_first
0.0085,11,RON3,1061,754,307,21,2,10,1,KK2-17_first
0.0085,11,PF92,806,658,148,21,3,10,1,KK2-17_first
0.0085,11,MSRP1,748,597,151,21,4,10,1,KK2-17_first
0.0085,11,EBA175,750,560,190,21,5,10,1,KK2-17_first
0.0085,11,TLP,695,528,167,21,6,10,1,KK2-17_first
0.0085,11,PF3D7_0606800,566,499,67,21,7,10,1,KK2-17_first
0.0085,11,PFA0135W,537,479,58,21,8,10,1,KK2-17_first
0.0085,11,P41,971,952,19,21,1,11,2,KK2-17_first
0.0085,11,RON3,1097,778,319,21,2,11,2,KK2-17_first
0.0085,11,PF92,808,675,133,21,3,11,2,KK2-17_first
0.0085,11,MSRP1,782,617,165,21,4,11,2,KK2-17_first
0.0085,11,EBA175,743,571,172,21,5,11,2,KK2-17_first
0.0085,11,TLP,694,533,161,21,6,11,2,KK2-17_first
0.0085,11,PF3D7_0606800,587,504,83,21,7,11,2,KK2-17_first
0.0085,11,PFA0135W,553,486,67,21,8,11,2,KK2-17_first
0.0085,11,P41,1003,980,23,21,1,12,3,KK2-17_first
0.0085,11,RON3,1131,791,340,21,2,12,3,KK2-17_first
0.0085,11,PF92,843,684,159,21,3,12,3,KK2-17_first
0.0085,11,MSRP1,773,625,148,21,4,12,3,KK2-17_first
0.0085,11,EBA175,800,572,228,21,5,12,3,KK2-17_first
0.0085,11,TLP,766,534,232,21,6,12,3,KK2-17_first
0.0085,11,PF3D7_0606800,607,508,99,21,7,12,3,KK2-17_first
0.0085,11,PFA0135W,575,490,85,21,8,12,3,KK2-17_first
0.0085,11,PF3D7_0525800(IMC1g),1371,938,433,21,1,13,1,KK2-17_first
0.0085,11,PF3D7_1460600(ISP3),1031,777,254,21,2,13,1,KK2-17_first
0.0085,11,PF3D7_1455300,1137,681,456,21,3,13,1,KK2-17_first
0.0085,11,PF3D7_1025300,595,610,-15,21,4,13,1,KK2-17_first
0.0085,11,PF3D7_0925900,660,559,101,21,5,13,1,KK2-17_first
