sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,ETRAMP10.2,3,4342,1112,2
SID_gen2,GAMA,3,14732,922,2
SID_gen2,MSRP4,3,31078,1033,2
SID_gen2,MSP4,3,65535,5136,2
SID_gen2,RAMA,3,11180,4809,2
SID_gen2,ASP,3,20456,1336,2
SID_gen2,MSP3.6,3,36762,3373,3
SID_gen2,ETRAMP10.2,3,4452,1197,3
SID_gen2,GAMA,3,15481,954,3
SID_gen2,MSRP4,3,36554,963,3
SID_gen2,MSP4,3,65535,1992,3
SID_gen2,RAMA,3,11799,2306,3
SID_gen2,ASP,3,26735,1279,3
SID_gen2,PFD1130W,3,4912,1255,1
SID_gen2,EBA140,3,1337,1271,1
SID_gen2,MSRP2,3,63602,1299,1
SID_gen2,MSRP5,3,1793,1098,1
SID_gen2,P34,3,2367,812,1
SID_gen2,MSP8,3,15701,963,1
SID_gen2,P12,3,7392,1127,1
SID_gen2,MSP6,3,5429,1045,1
SID_gen2,PFD1130W,3,3849,950,2
SID_gen2,EBA140,3,1117,1197,2
SID_gen2,MSRP2,3,65535,1586,2
SID_gen2,MSRP5,3,2767,1195,2
SID_gen2,P34,3,1599,818,2
SID_gen2,MSP8,3,11241,829,2
SID_gen2,P12,3,5867,916,2
SID_gen2,MSP6,3,5638,962,2
SID_gen2,PFD1130W,3,3244,868,3
SID_gen2,EBA140,3,957,1077,3
SID_gen2,MSRP2,3,65535,1543,3
SID_gen2,MSRP5,3,4032,1142,3
SID_gen2,P34,3,2006,809,3
SID_gen2,MSP8,3,13589,810,3
SID_gen2,P12,3,6127,865,3
SID_gen2,MSP6,3,6597,900,3
SID_gen2,PF1400044,3,3902,819,1
SID_gen2,MSP1,3,12341,888,1
SID_gen2,RON6,3,4145,959,1
SID_gen2,MSP9,3,4669,839,1
SID_gen2,PTEX150,3,34548,801,1
SID_gen2,SERA7,3,10359,824,1
SID_gen2,MSP2,3,65535,873,1
SID_gen2,SERA3,3,9888,946,1
SID_gen2,PF1400044,3,5431,803,2
SID_gen2,MSP1,3,10999,835,2
SID_gen2,RON6,3,5251,819,2
SID_gen2,MSP9,3,4083,813,2
SID_gen2,PTEX150,3,29657,878,2
SID_gen2,SERA7,3,10696,879,2
SID_gen2,MSP2,3,65535,1038,2
SID_gen2,SERA3,3,12849,1173,2
SID_gen2,PF1400044,3,4920,782,3
SID_gen2,MSP1,3,12297,835,3
SID_gen2,RON6,3,6018,851,3
SID_gen2,MSP9,3,5608,890,3
SID_gen2,PTEX150,3,41677,972,3
SID_gen2,SERA7,3,12341,907,3
SID_gen2,MSP2,3,65535,1047,3
SID_gen2,SERA3,3,13346,1147,3
SID_gen2,P41,3,13308,800,1
SID_gen2,RON3,3,6034,833,1
SID_gen2,PF92,3,9085,898,1
SID_gen2,MSRP1,3,65535,1180,1
SID_gen2,EBA175,3,6507,1071,1
SID_gen2,TLP,3,5940,866,1
SID_gen2,PF3D7_0606800,3,1870,841,1
SID_gen2,PFA0135W,3,2763,839,1
SID_gen2,P41,3,14849,856,2
SID_gen2,RON3,3,6171,853,2
SID_gen2,PF92,3,8664,923,2
SID_gen2,MSRP1,3,65535,1520,2
SID_gen2,EBA175,3,7091,1246,2
SID_gen2,TLP,3,7962,832,2
SID_gen2,PF3D7_0606800,3,2214,787,2
SID_gen2,PFA0135W,3,2235,759,2
SID_gen2,P41,3,14086,877,3
SID_gen2,RON3,3,6831,854,3
SID_gen2,PF92,3,8190,907,3
SID_gen2,MSRP1,3,65535,1506,3
SID_gen2,EBA175,3,7575,1289,3
SID_gen2,TLP,3,8783,838,3
SID_gen2,PF3D7_0606800,3,1890,792,3
SID_gen2,PFA0135W,3,3333,768,3
SID_gen2,PF3D7_0525800(IMC1g),3,12594,808,1
SID_gen2,PF3D7_1460600(ISP3),3,7057,799,1
SID_gen2,PF3D7_1455300,3,6160,812,1
SID_gen2,PF3D7_1025300,3,942,916,1
SID_gen2,PF3D7_0925900,3,2828,879,1
SID_gen2,PF3D7_0831400,3,5727,819,1
SID_gen2,PF3D7_0730800.2,3,56755,830,1
SID_gen2,PF3D7_1407800(PM4),3,843,811,1
SID_gen2,PF3D7_0525800(IMC1g),3,12586,770,2
SID_gen2,PF3D7_1460600(ISP3),3,7850,762,2
SID_gen2,PF3D7_1455300,3,4941,772,2
SID_gen2,PF3D7_1025300,3,762,780,2
SID_gen2,PF3D7_0925900,3,3178,772,2
SID_gen2,PF3D7_0831400,3,8110,775,2
SID_gen2,PF3D7_0730800.2,3,65535,947,2
SID_gen2,PF3D7_1407800(PM4),3,1145,933,2
SID_gen2,PF3D7_0525800(IMC1g),3,14121,790,3
SID_gen2,PF3D7_1460600(ISP3),3,7970,786,3
SID_gen2,PF3D7_1455300,3,5358,777,3
SID_gen2,PF3D7_1025300,3,739,758,3
SID_gen2,PF3D7_0925900,3,2846,764,3
SID_gen2,PF3D7_0831400,3,7797,779,3
SID_gen2,PF3D7_0730800.2,3,65535,926,3
SID_gen2,PF3D7_1407800(PM4),3,1109,934,3
SID_gen2,PF3D7_0629500_SEG2,3,18219,823,1
SID_gen2,PF3D7_1345100,3,6130,811,1
SID_gen2,PF3D7_0206200,3,3894,787,1
SID_gen2,PF3D7_1105800,3,5580,776,1
SID_gen2,PTRAMP,3,6874,792,1
SID_gen2,EBA181,3,3422,812,1
SID_gen2,CD4TAG,3,1447,849,1
SID_gen2,SERA2,3,10384,904,1
SID_gen2,PF3D7_0629500_SEG2,3,21670,848,2
SID_gen2,PF3D7_1345100,3,7265,820,2
SID_gen2,PF3D7_0206200,3,3132,792,2
SID_gen2,PF3D7_1105800,3,5963,795,2
SID_gen2,PTRAMP,3,7980,813,2
SID_gen2,EBA181,3,3179,822,2
SID_gen2,CD4TAG,3,2293,812,2
SID_gen2,SERA2,3,9225,851,2
SID_gen2,PF3D7_0629500_SEG2,3,23458,822,3
SID_gen2,PF3D7_1345100,3,6904,808,3
SID_gen2,PF3D7_0206200,3,3920,778,3
SID_gen2,PF3D7_1105800,3,6569,775,3
SID_gen2,PTRAMP,3,7960,793,3
SID_gen2,EBA181,3,3221,807,3
SID_gen2,CD4TAG,3,2461,792,3
