Block,Column,Row,Name,ID,F635 Median,B635,B635 Median,SNR 635,F635 Median - B635,global_BGMedian,minimum_BGMedian,sample,sampleID,sample_array_ID
23,5,6,P34,1F6,1829,1032,1032,1.917,797,897,603,12,S_g12,12
23,6,6,MSP8,1B2,8355,939,939,9.557,7416,897,603,12,S_g12,12
23,7,6,P12,1H2,12309,1035,1035,8.169,11274,897,603,12,S_g12,12
23,8,6,MSP6,1D4,42096,1315,1315,3.918,40781,897,603,12,S_g12,12
23,1,7,PF1400044,1N1,4676,861,861,12.448,3815,897,603,12,S_g12,12
23,2,7,MSP1,1J3,16879,994,994,6.186,15885,897,603,12,S_g12,12
23,3,7,RON6,1P3,4825,1051,1051,0.613,3774,897,603,12,S_g12,12
23,4,7,MSP9,1L5,3701,873,873,3.929,2828,897,603,12,S_g12,12
23,5,7,PTEX150,1N5,41595,828,828,42.584,40767,897,603,12,S_g12,12
23,6,7,SERA7,1J1,6297,793,793,5.959,5504,897,603,12,S_g12,12
23,7,7,MSP2,1P1,65535,990,990,6.801,64545,897,603,12,S_g12,12
23,8,7,SERA3,1L3,13944,1430,1430,1.149,12514,897,603,12,S_g12,12
23,1,8,PF1400044,1N1,4137,811,811,13.603,3326,897,603,12,S_g12,12
23,2,8,MSP1,1J3,14362,869,869,6.994,13493,897,603,12,S_g12,12
23,3,8,RON6,1P3,3704,857,857,2.429,2847,897,603,12,S_g12,12
23,4,8,MSP9,1L5,3163,826,826,6.567,2337,897,603,12,S_g12,12
23,5,8,PTEX150,1N5,25559,806,806,5.056,24753,897,603,12,S_g12,12
23,6,8,SERA7,1J1,5266,752,752,1.322,4514,897,603,12,S_g12,12
23,7,8,MSP2,1P1,65535,940,940,5.244,64595,897,603,12,S_g12,12
23,8,8,SERA3,1L3,11617,1374,1374,1.239,10243,897,603,12,S_g12,12
23,1,9,PF1400044,1N1,4348,809,809,13.457,3539,897,603,12,S_g12,12
23,2,9,MSP1,1J3,15646,870,870,11.113,14776,897,603,12,S_g12,12
23,3,9,RON6,1P3,3512,904,904,2.293,2608,897,603,12,S_g12,12
23,4,9,MSP9,1L5,4440,985,985,0.998,3455,897,603,12,S_g12,12
23,5,9,PTEX150,1N5,31823,1131,1131,6.236,30692,897,603,12,S_g12,12
23,6,9,SERA7,1J1,5283,898,898,3.627,4385,897,603,12,S_g12,12
23,7,9,MSP2,1P1,65535,883,883,5.095,64652,897,603,12,S_g12,12
23,8,9,SERA3,1L3,14481,1093,1093,1.669,13388,897,603,12,S_g12,12
23,1,10,P41,1N2,8327,815,815,32.838,7512,897,603,12,S_g12,12
23,2,10,RON3,1J4,4820,864,864,8.083,3956,897,603,12,S_g12,12
23,3,10,PF92,1P4,15257,972,972,2.785,14285,897,603,12,S_g12,12
23,4,10,MSRP1,1L6,65535,1542,1542,7.941,63993,897,603,12,S_g12,12
23,5,10,EBA175,1N6,5462,1392,1392,1.084,4070,897,603,12,S_g12,12
23,6,10,TLP,1J2,11771,1101,1101,24.964,10670,897,603,12,S_g12,12
23,7,10,PF3D7_0606800,1P2,2420,829,829,0.335,1591,897,603,12,S_g12,12
23,8,10,PFA0135W,1L4,3379,806,806,3.245,2573,897,603,12,S_g12,12
23,1,11,P41,1N2,6854,798,798,30.899,6056,897,603,12,S_g12,12
23,2,11,RON3,1J4,3949,851,851,14.879,3098,897,603,12,S_g12,12
23,3,11,PF92,1P4,11274,995,995,14.534,10279,897,603,12,S_g12,12
23,4,11,MSRP1,1L6,65535,1582,1582,8.125,63953,897,603,12,S_g12,12
23,5,11,EBA175,1N6,5437,1393,1393,0.846,4044,897,603,12,S_g12,12
23,6,11,TLP,1J2,10188,1082,1082,35.867,9106,897,603,12,S_g12,12
23,7,11,PF3D7_0606800,1P2,2203,771,771,12.524,1432,897,603,12,S_g12,12
23,8,11,PFA0135W,1L4,2781,744,744,2.827,2037,897,603,12,S_g12,12
23,1,12,P41,1N2,7818,780,780,48.296,7038,897,603,12,S_g12,12
23,2,12,RON3,1J4,4787,839,839,23.051,3948,897,603,12,S_g12,12
23,3,12,PF92,1P4,12856,928,928,19.895,11928,897,603,12,S_g12,12
23,4,12,MSRP1,1L6,65535,1338,1338,10.766,64197,897,603,12,S_g12,12
23,5,12,EBA175,1N6,5913,1223,1223,0.889,4690,897,603,12,S_g12,12
23,6,12,TLP,1J2,10252,860,860,15.553,9392,897,603,12,S_g12,12
23,7,12,PF3D7_0606800,1P2,1928,688,688,1.025,1240,897,603,12,S_g12,12
23,8,12,PFA0135W,1L4,2987,703,703,10.801,2284,897,603,12,S_g12,12
23,1,13,PF3D7_0525800(IMC1g),1F7,10851,770,770,76.427,10081,897,603,12,S_g12,12
23,2,13,PF3D7_1460600(ISP3),1B9,6508,827,827,31.868,5681,897,603,12,S_g12,12
23,3,13,PF3D7_1455300,1H9,4300,844,844,17.854,3456,897,603,12,S_g12,12
23,4,13,PF3D7_1025300,1D11,902,842,842,-0.193,60,897,603,12,S_g12,12
23,5,13,PF3D7_0925900,1F11,3529,775,775,11.73,2754,897,603,12,S_g12,12
23,6,13,PF3D7_0831400,1B7,6224,701,701,4.602,5523,897,603,12,S_g12,12
23,7,13,PF3D7_0730800.2,1H7,44838,650,650,20.709,44188,897,603,12,S_g12,12
23,8,13,PF3D7_1407800(PM4),1D9,820,689,689,0.431,131,897,603,12,S_g12,12
23,1,14,PF3D7_0525800(IMC1g),1F7,9333,779,779,32.271,8554,897,603,12,S_g12,12
23,2,14,PF3D7_1460600(ISP3),1B9,5768,831,831,23.419,4937,897,603,12,S_g12,12
23,3,14,PF3D7_1455300,1H9,4150,800,800,28.379,3350,897,603,12,S_g12,12
23,4,14,PF3D7_1025300,1D11,725,745,745,-0.324,-20,897,603,12,S_g12,12
23,5,14,PF3D7_0925900,1F11,3179,707,707,17.331,2472,897,603,12,S_g12,12
23,6,14,PF3D7_0831400,1B7,5930,665,665,30.017,5265,897,603,12,S_g12,12
23,7,14,PF3D7_0730800.2,1H7,36603,634,634,41.421,35969,897,603,12,S_g12,12
23,8,14,PF3D7_1407800(PM4),1D9,749,675,675,0.113,74,897,603,12,S_g12,12
23,1,15,PF3D7_0525800(IMC1g),1F7,9888,797,797,27.926,9091,897,603,12,S_g12,12
23,2,15,PF3D7_1460600(ISP3),1B9,5645,833,833,23.333,4812,897,603,12,S_g12,12
23,3,15,PF3D7_1455300,1H9,4079,792,792,8.936,3287,897,603,12,S_g12,12
23,4,15,PF3D7_1025300,1D11,720,721,721,0.453,-1,897,603,12,S_g12,12
23,5,15,PF3D7_0925900,1F11,2944,690,690,15.013,2254,897,603,12,S_g12,12
23,6,15,PF3D7_0831400,1B7,5707,668,668,34.089,5039,897,603,12,S_g12,12
23,7,15,PF3D7_0730800.2,1H7,41996,655,655,48.512,41341,897,603,12,S_g12,12
23,8,15,PF3D7_1407800(PM4),1D9,813,690,690,0.652,123,897,603,12,S_g12,12
23,1,16,PF3D7_0629500_SEG2,1F8,12361,824,824,48.055,11537,897,603,12,S_g12,12
23,2,16,PF3D7_1345100,1B10,4176,847,847,10.942,3329,897,603,12,S_g12,12
23,3,16,PF3D7_0206200,1H10,3760,812,812,8.768,2948,897,603,12,S_g12,12
23,4,16,PF3D7_1105800,1D12,5859,732,732,36.224,5127,897,603,12,S_g12,12
23,5,16,PTRAMP,1F12,8884,689,689,51.701,8195,897,603,12,S_g12,12
23,6,16,EBA181,1B8,4267,689,689,2.999,3578,897,603,12,S_g12,12
23,7,16,CD4TAG,1H8,1724,663,663,0.755,1061,897,603,12,S_g12,12
23,8,16,SERA2,1D10,27319,682,682,25.874,26637,897,603,12,S_g12,12
23,1,17,PF3D7_0629500_SEG2,1F8,11814,866,866,72.024,10948,897,603,12,S_g12,12
23,2,17,PF3D7_1345100,1B10,3273,875,875,33.829,2398,897,603,12,S_g12,12
23,3,17,PF3D7_0206200,1H10,3418,824,824,30.341,2594,897,603,12,S_g12,12
23,4,17,PF3D7_1105800,1D12,5218,735,735,42.692,4483,897,603,12,S_g12,12
23,5,17,PTRAMP,1F12,7686,679,679,55.282,7007,897,603,12,S_g12,12
23,6,17,EBA181,1B8,4055,670,670,5.191,3385,897,603,12,S_g12,12
23,7,17,CD4TAG,1H8,1797,640,640,7.969,1157,897,603,12,S_g12,12
23,8,17,SERA2,1D10,23909,647,647,22.218,23262,897,603,12,S_g12,12
23,1,18,PF3D7_0629500_SEG2,1F8,11680,914,914,37.189,10766,897,603,12,S_g12,12
23,2,18,PF3D7_1345100,1B10,3414,917,917,5.047,2497,897,603,12,S_g12,12
23,3,18,PF3D7_0206200,1H10,3754,856,856,37.468,2898,897,603,12,S_g12,12
23,4,18,PF3D7_1105800,1D12,4953,765,765,17.278,4188,897,603,12,S_g12,12
23,5,18,PTRAMP,1F12,7359,680,680,28.298,6679,897,603,12,S_g12,12
23,6,18,EBA181,1B8,4414,663,663,56.395,3751,897,603,12,S_g12,12
23,7,18,CD4TAG,1H8,1577,642,642,9.709,935,897,603,12,S_g12,12
23,8,18,SERA2,1D10,24923,639,639,59.555,24284,897,603,12,S_g12,12
23,1,19,MSP1Block2K1flank,1N7,26510,994,994,31.212,25516,897,603,12,S_g12,12
23,2,19,MSP1Block2Wellcomefull,1J9,19169,965,965,17.159,18204,897,603,12,S_g12,12
23,3,19,MSP1Block2MAD20full,1P9,13725,892,892,17.62,12833,897,603,12,S_g12,12
23,4,19,MSP3K1,1L11,1308,792,792,3.683,516,897,603,12,S_g12,12
23,5,19,MSPDBLC-terminal,1N11,15866,705,705,13.379,15161,897,603,12,S_g12,12
23,6,19,Surfin4.2K1,1J7,6147,670,670,17.208,5477,897,603,12,S_g12,12
23,7,19,MSPDBLN-terminal,1P7,6057,644,644,18.168,5413,897,603,12,S_g12,12
23,8,19,Surfin4.2Conserved,1L9,17773,631,631,32.167,17142,897,603,12,S_g12,12
23,1,20,MSP1Block2K1flank,1N7,23815,1072,1072,37.128,22743,897,603,12,S_g12,12
23,2,20,MSP1Block2Wellcomefull,1J9,18791,971,971,27.829,17820,897,603,12,S_g12,12
23,3,20,MSP1Block2MAD20full,1P9,7751,899,899,23.018,6852,897,603,12,S_g12,12
23,4,20,MSP3K1,1L11,1659,815,815,14.584,844,897,603,12,S_g12,12
23,5,20,MSPDBLC-terminal,1N11,13884,723,723,12.331,13161,897,603,12,S_g12,12
23,6,20,Surfin4.2K1,1J7,5960,664,664,4.925,5296,897,603,12,S_g12,12
23,7,20,MSPDBLN-terminal,1P7,2936,628,628,1.62,2308,897,603,12,S_g12,12
23,8,20,Surfin4.2Conserved,1L9,15280,614,614,9.668,14666,897,603,12,S_g12,12
23,1,21,MSP1Block2K1flank,1N7,24595,1260,1260,1.566,23335,897,603,12,S_g12,12
23,2,21,MSP1Block2Wellcomefull,1J9,16594,1317,1317,0.927,15277,897,603,12,S_g12,12
23,3,21,MSP1Block2MAD20full,1P9,7583,1180,1180,0.551,6403,897,603,12,S_g12,12
23,4,21,MSP3K1,1L11,1918,1017,1017,2.051,901,897,603,12,S_g12,12
23,5,21,MSPDBLC-terminal,1N11,13871,850,850,12.044,13021,897,603,12,S_g12,12
23,6,21,Surfin4.2K1,1J7,6530,728,728,6.167,5802,897,603,12,S_g12,12
23,7,21,MSPDBLN-terminal,1P7,3149,650,650,1.726,2499,897,603,12,S_g12,12
23,8,21,Surfin4.2Conserved,1L9,17534,618,618,9.523,16916,897,603,12,S_g12,12
23,1,22,Landmark,1N8,65535,2846,2846,2.702,62689,897,603,12,S_g12,12
23,2,22,PfD1160W18,1J10,12060,3840,3840,0.75,8220,897,603,12,S_g12,12
23,3,22,PfD1160W19,1P10,10320,2683,2683,0.599,7637,897,603,12,S_g12,12
23,4,22,MSP2CH15019DBL2,1L12,65535,2046,2046,12.281,63489,897,603,12,S_g12,12
23,5,22,GST,1N12,4874,1082,1082,1.04,3792,897,603,12,S_g12,12
23,6,22,Buffer,1J8,787,810,810,-0.182,-23,897,603,12,S_g12,12
23,7,22,Buffer,1P8,4034,660,660,23.718,3374,897,603,12,S_g12,12
23,8,22,Buffer,1L10,618,610,610,-0.017,8,897,603,12,S_g12,12
23,1,23,Landmark,1N8,65535,3898,3898,5.621,61637,897,603,12,S_g12,12
23,2,23,PfD1160W18,1J10,29945,3131,3131,2.648,26814,897,603,12,S_g12,12
23,3,23,PfD1160W19,1P10,3971,2318,2318,0.768,1653,897,603,12,S_g12,12
23,4,23,MSP2CH15019DBL2,1L12,65535,1938,1938,17.199,63597,897,603,12,S_g12,12
23,5,23,GST,1N12,4345,1094,1094,3.904,3251,897,603,12,S_g12,12
23,6,23,Buffer,1J8,730,772,772,-0.069,-42,897,603,12,S_g12,12
23,7,23,Buffer,1P8,1266,654,654,0.248,612,897,603,12,S_g12,12
23,8,23,Buffer,1L10,634,603,603,-0.036,31,897,603,12,S_g12,12
23,1,24,Landmark,1N8,65535,3531,3531,6.418,62004,897,603,12,S_g12,12
23,2,24,PfD1160W18,1J10,29683,2632,2632,3.305,27051,897,603,12,S_g12,12
23,3,24,PfD1160W19,1P10,3616,1881,1881,0.768,1735,897,603,12,S_g12,12
23,4,24,MSP2CH15019DBL2,1L12,65535,1446,1446,68.26,64089,897,603,12,S_g12,12
23,5,24,GST,1N12,4140,1067,1067,4.489,3073,897,603,12,S_g12,12
23,6,24,Buffer,1J8,771,817,817,-0.185,-46,897,603,12,S_g12,12
23,7,24,Buffer,1P8,1047,686,686,0.148,361,897,603,12,S_g12,12
23,8,24,Buffer,1L10,667,636,636,0.032,31,897,603,12,S_g12,12
24,1,1,SERA5,1.00E+01,9537,1616,1616,1.999,7921,897,595,12,S_g12,12
24,2,1,MSP11,1A3,57488,1321,1321,87.823,56167,897,595,12,S_g12,12
24,3,1,RIPR,1G3,1440,1054,1054,1.033,386,897,595,12,S_g12,12
24,4,1,SPATR,1C5,12324,979,979,25.792,11345,897,595,12,S_g12,12
24,5,1,MSP3,1.00E+05,65535,1268,1268,73.661,64267,897,595,12,S_g12,12
24,6,1,PF3D7_1136200,1A1,8013,1243,1243,11.243,6770,897,595,12,S_g12,12
24,7,1,PFSEA,1G1,34684,1256,1256,7.249,33428,897,595,12,S_g12,12
24,8,1,Landmark,1C3,65535,3704,3704,3.513,61831,897,595,12,S_g12,12
24,1,2,SERA5,1.00E+01,10772,1715,1715,0.964,9057,897,595,12,S_g12,12
24,2,2,MSP11,1A3,59014,1386,1386,76.569,57628,897,595,12,S_g12,12
24,3,2,RIPR,1G3,1593,1175,1175,2.324,418,897,595,12,S_g12,12
24,4,2,SPATR,1C5,13720,1167,1167,8.385,12553,897,595,12,S_g12,12
24,5,2,MSP3,1.00E+05,65535,1447,1447,25.075,64088,897,595,12,S_g12,12
24,6,2,PF3D7_1136200,1A1,7353,1350,1350,5.896,6003,897,595,12,S_g12,12
24,7,2,PFSEA,1G1,35126,1486,1486,5.271,33640,897,595,12,S_g12,12
24,8,2,Landmark,1C3,65535,5088,5088,3.051,60447,897,595,12,S_g12,12
24,1,3,SERA5,1.00E+01,8979,1678,1678,1.001,7301,897,595,12,S_g12,12
24,2,3,MSP11,1A3,56823,2159,2159,25.374,54664,897,595,12,S_g12,12
24,3,3,RIPR,1G3,2716,1847,1847,2.339,869,897,595,12,S_g12,12
24,4,3,SPATR,1C5,12875,1777,1777,10.192,11098,897,595,12,S_g12,12
24,5,3,MSP3,1.00E+05,65535,1976,1976,22.131,63559,897,595,12,S_g12,12
24,6,3,PF3D7_1136200,1A1,8307,2061,2061,6.312,6246,897,595,12,S_g12,12
24,7,3,PFSEA,1G1,37192,2159,2159,5.302,35033,897,595,12,S_g12,12
24,8,3,Landmark,1C3,65535,4694,4694,2.633,60841,897,595,12,S_g12,12
24,1,4,AMA1,1.00E+02,65535,2473,2473,11.648,63062,897,595,12,S_g12,12
24,2,4,SERA9,1A4,4700,3057,3057,0.591,1643,897,595,12,S_g12,12
24,3,4,MSP7,1G4,8167,2535,2535,10.946,5632,897,595,12,S_g12,12
24,4,4,PF10_0166,1C6,13485,2041,2041,3.097,11444,897,595,12,S_g12,12
24,5,4,MSP10,1.00E+06,65535,2337,2337,11.248,63198,897,595,12,S_g12,12
24,6,4,MSP5,1A2,65535,2950,2950,21.332,62585,897,595,12,S_g12,12
24,7,4,MTRAP,1G2,2079,2501,2501,-0.237,-422,897,595,12,S_g12,12
24,8,4,PF113,1C4,12367,2140,2140,0.22,10227,897,595,12,S_g12,12
24,1,5,AMA1,1.00E+02,65535,2380,2380,7.423,63155,897,595,12,S_g12,12
24,2,5,SERA9,1A4,5220,3045,3045,1.799,2175,897,595,12,S_g12,12
24,3,5,MSP7,1G4,10606,2549,2549,13.242,8057,897,595,12,S_g12,12
24,4,5,PF10_0166,1C6,13957,2033,2033,2.029,11924,897,595,12,S_g12,12
24,5,5,MSP10,1.00E+06,65535,2254,2254,5.883,63281,897,595,12,S_g12,12
24,6,5,MSP5,1A2,65535,2928,2928,12.136,62607,897,595,12,S_g12,12
24,7,5,MTRAP,1G2,2237,2316,2316,-0.239,-79,897,595,12,S_g12,12
24,8,5,PF113,1C4,14462,1964,1964,25.427,12498,897,595,12,S_g12,12
24,1,6,AMA1,1.00E+02,65535,1609,1609,8.988,63926,897,595,12,S_g12,12
24,2,6,SERA9,1A4,4673,1990,1990,0.858,2683,897,595,12,S_g12,12
24,3,6,MSP7,1G4,8692,1457,1457,8.518,7235,897,595,12,S_g12,12
24,4,6,PF10_0166,1C6,13722,1393,1393,7.392,12329,897,595,12,S_g12,12
24,5,6,MSP10,1.00E+06,65535,1574,1574,6.81,63961,897,595,12,S_g12,12
24,6,6,MSP5,1A2,65535,2108,2108,32.157,63427,897,595,12,S_g12,12
24,7,6,MTRAP,1G2,4944,1544,1544,2.445,3400,897,595,12,S_g12,12
24,8,6,PF113,1C4,11775,1542,1542,2.187,10233,897,595,12,S_g12,12
24,1,7,H101,1M1,11751,1504,1504,2.225,10247,897,595,12,S_g12,12
24,2,7,PF3D7-1431400,1I3,6749,1312,1312,11.972,5437,897,595,12,S_g12,12
24,3,7,RHOPH3,1O3,2722,985,985,4.158,1737,897,595,12,S_g12,12
24,4,7,MSRP3,1K5,3085,890,890,7.573,2195,897,595,12,S_g12,12
24,5,7,PF13_0125,1M5,1412,897,897,0.164,515,897,595,12,S_g12,12
24,6,7,RH5,1I1,3382,867,867,2.553,2515,897,595,12,S_g12,12
24,7,7,SERA4,1O1,4774,870,870,0.35,3904,897,595,12,S_g12,12
24,8,7,AARP,1K3,1507,1186,1186,0.241,321,897,595,12,S_g12,12
24,1,8,H101,1M1,12447,1482,1482,9.641,10965,897,595,12,S_g12,12
24,2,8,PF3D7-1431400,1I3,7860,1361,1361,13.686,6499,897,595,12,S_g12,12
24,3,8,RHOPH3,1O3,2759,1031,1031,3.816,1728,897,595,12,S_g12,12
24,4,8,MSRP3,1K5,3594,867,867,8.062,2727,897,595,12,S_g12,12
24,5,8,PF13_0125,1M5,1353,842,842,0.31,511,897,595,12,S_g12,12
24,6,8,RH5,1I1,3475,869,869,2.095,2606,897,595,12,S_g12,12
24,7,8,SERA4,1O1,5266,919,919,1.637,4347,897,595,12,S_g12,12
24,8,8,AARP,1K3,1046,1119,1119,-0.15,-73,897,595,12,S_g12,12
24,1,9,H101,1M1,11218,1236,1236,27.362,9982,897,595,12,S_g12,12
24,2,9,PF3D7-1431400,1I3,6896,1228,1228,20.351,5668,897,595,12,S_g12,12
24,3,9,RHOPH3,1O3,3383,1094,1094,10.178,2289,897,595,12,S_g12,12
24,4,9,MSRP3,1K5,3026,912,912,1.942,2114,897,595,12,S_g12,12
24,5,9,PF13_0125,1M5,1417,868,868,0.686,549,897,595,12,S_g12,12
24,6,9,RH5,1I1,3514,919,919,2.142,2595,897,595,12,S_g12,12
24,7,9,SERA4,1O1,5067,993,993,5.518,4074,897,595,12,S_g12,12
24,8,9,AARP,1K3,1202,1149,1149,0.025,53,897,595,12,S_g12,12
24,1,10,RH1,1M2,13123,1042,1042,16.792,12081,897,595,12,S_g12,12
24,2,10,MSP3.5,1I4,10780,1183,1183,12.408,9597,897,595,12,S_g12,12
24,3,10,PFA0210c,1O4,5961,1133,1133,7.675,4828,897,595,12,S_g12,12
24,4,10,P38,1K6,7305,960,960,4.658,6345,897,595,12,S_g12,12
24,5,10,CLAG3.2,1M6,4507,884,884,3.32,3623,897,595,12,S_g12,12
24,6,10,RH2b,1I2,5137,944,944,21.625,4193,897,595,12,S_g12,12
24,7,10,PFA0445W,1O2,26182,1043,1043,62.012,25139,897,595,12,S_g12,12
24,8,10,PF3D7_1343700(KELCH),1K4,1516,1155,1155,0.226,361,897,595,12,S_g12,12
24,1,11,RH1,1M2,14046,981,981,16.169,13065,897,595,12,S_g12,12
24,2,11,MSP3.5,1I4,11755,1163,1163,16.918,10592,897,595,12,S_g12,12
24,3,11,PFA0210c,1O4,6634,1173,1173,7.877,5461,897,595,12,S_g12,12
24,4,11,P38,1K6,8629,1003,1003,37.026,7626,897,595,12,S_g12,12
24,5,11,CLAG3.2,1M6,5402,901,901,52.947,4501,897,595,12,S_g12,12
24,6,11,RH2b,1I2,5324,943,943,42.492,4381,897,595,12,S_g12,12
24,7,11,PFA0445W,1O2,27950,1050,1050,42.304,26900,897,595,12,S_g12,12
24,8,11,PF3D7_1343700(KELCH),1K4,1510,1130,1130,1.966,380,897,595,12,S_g12,12
24,1,12,RH1,1M2,14577,923,923,68.552,13654,897,595,12,S_g12,12
24,2,12,MSP3.5,1I4,11073,1138,1138,16.34,9935,897,595,12,S_g12,12
24,3,12,PFA0210c,1O4,5090,1230,1230,6.156,3860,897,595,12,S_g12,12
24,4,12,P38,1K6,11205,1159,1159,10.219,10046,897,595,12,S_g12,12
24,5,12,CLAG3.2,1M6,5434,969,969,5.757,4465,897,595,12,S_g12,12
24,6,12,RH2b,1I2,5624,955,955,8.396,4669,897,595,12,S_g12,12
24,7,12,PFA0445W,1O2,28708,1027,1027,43.611,27681,897,595,12,S_g12,12
24,8,12,PF3D7_1343700(KELCH),1K4,1427,1065,1065,1.523,362,897,595,12,S_g12,12
24,1,13,PF3D7_1401600(PHISTB),1.00E+07,9852,832,832,48.244,9020,897,595,12,S_g12,12
24,2,13,PF3D7-1137300,1A9,5610,1045,1045,21.492,4565,897,595,12,S_g12,12
24,3,13,PF3D7_0830500,1G9,2972,1264,1264,4.285,1708,897,595,12,S_g12,12
24,4,13,PF3D7_1462300,1C11,3109,1286,1286,6.411,1823,897,595,12,S_g12,12
24,5,13,PF3D7_1229300,1.00E+11,8027,1064,1064,7.024,6963,897,595,12,S_g12,12
24,6,13,PF3D7_1237900,1A7,1023,956,956,0.396,67,897,595,12,S_g12,12
24,7,13,PF3D7_1252300,1G7,960,986,986,0.182,-26,897,595,12,S_g12,12
24,8,13,PF3D7_0629500_SEG1,1C9,4151,991,991,21.5,3160,897,595,12,S_g12,12
24,1,14,PF3D7_1401600(PHISTB),1.00E+07,10992,778,778,107.99,10214,897,595,12,S_g12,12
24,2,14,PF3D7-1137300,1A9,5674,959,959,14.302,4715,897,595,12,S_g12,12
24,3,14,PF3D7_0830500,1G9,3310,1320,1320,5.181,1990,897,595,12,S_g12,12
24,4,14,PF3D7_1462300,1C11,3259,1434,1434,9.887,1825,897,595,12,S_g12,12
24,5,14,PF3D7_1229300,1.00E+11,8586,1255,1255,24.275,7331,897,595,12,S_g12,12
24,6,14,PF3D7_1237900,1A7,1153,1115,1115,0.287,38,897,595,12,S_g12,12
24,7,14,PF3D7_1252300,1G7,1115,1100,1100,-0.038,15,897,595,12,S_g12,12
24,8,14,PF3D7_0629500_SEG1,1C9,5192,1052,1052,23.322,4140,897,595,12,S_g12,12
24,1,15,PF3D7_1401600(PHISTB),1.00E+07,9665,780,780,50.956,8885,897,595,12,S_g12,12
24,2,15,PF3D7-1137300,1A9,6083,983,983,24.023,5100,897,595,12,S_g12,12
24,3,15,PF3D7_0830500,1G9,2949,1366,1366,5.972,1583,897,595,12,S_g12,12
24,4,15,PF3D7_1462300,1C11,3601,1609,1609,7.043,1992,897,595,12,S_g12,12
24,5,15,PF3D7_1229300,1.00E+11,8307,1703,1703,8.529,6604,897,595,12,S_g12,12
24,6,15,PF3D7_1237900,1A7,2120,1919,1919,-0.195,201,897,595,12,S_g12,12
24,7,15,PF3D7_1252300,1G7,2033,1824,1824,0.279,209,897,595,12,S_g12,12
24,8,15,PF3D7_0629500_SEG1,1C9,5408,1336,1336,11.725,4072,897,595,12,S_g12,12
24,1,16,MSP1Block2PaloAltorepeat,1.00E+08,8442,758,758,8.899,7684,897,595,12,S_g12,12
24,2,16,MSP1Block23D7full,1A10,8015,885,885,31.155,7130,897,595,12,S_g12,12
24,3,16,MSP1Block2MAD20repeat,1G10,14349,1295,1295,33.038,13054,897,595,12,S_g12,12
24,4,16,MSP2CHO,1C12,65535,1865,1865,76.679,63670,897,595,12,S_g12,12
24,5,16,MBP,1.00E+12,18810,2989,2989,8.264,15821,897,595,12,S_g12,12
24,6,16,MSP2DD2,1A8,65535,4769,4769,25.316,60766,897,595,12,S_g12,12
24,7,16,MSP33D7,1G8,5492,2799,2799,0.794,2693,897,595,12,S_g12,12
24,8,16,MSP1Block17,1C10,38967,1687,1687,77.853,37280,897,595,12,S_g12,12
24,1,17,MSP1Block2PaloAltorepeat,1.00E+08,7435,673,673,7.763,6762,897,595,12,S_g12,12
24,2,17,MSP1Block23D7full,1A10,7923,751,751,38.38,7172,897,595,12,S_g12,12
24,3,17,MSP1Block2MAD20repeat,1G10,13338,1085,1085,27.168,12253,897,595,12,S_g12,12
24,4,17,MSP2CHO,1C12,65535,2032,2032,35.298,63503,897,595,12,S_g12,12
24,5,17,MBP,1.00E+12,18963,3622,3622,5.916,15341,897,595,12,S_g12,12
24,6,17,MSP2DD2,1A8,65535,6244,6244,23.45,59291,897,595,12,S_g12,12
24,7,17,MSP33D7,1G8,5918,3317,3317,2,2601,897,595,12,S_g12,12
24,8,17,MSP1Block17,1C10,41724,1699,1699,12.619,40025,897,595,12,S_g12,12
24,1,18,MSP1Block2PaloAltorepeat,1.00E+08,8108,637,637,24.125,7471,897,595,12,S_g12,12
24,2,18,MSP1Block23D7full,1A10,8911,677,677,59.828,8234,897,595,12,S_g12,12
24,3,18,MSP1Block2MAD20repeat,1G10,12275,914,914,31.773,11361,897,595,12,S_g12,12
24,4,18,MSP2CHO,1C12,65535,1775,1775,54.444,63760,897,595,12,S_g12,12
24,5,18,MBP,1.00E+12,22200,3418,3418,6.383,18782,897,595,12,S_g12,12
24,6,18,MSP2DD2,1A8,65535,5932,5932,16.796,59603,897,595,12,S_g12,12
24,7,18,MSP33D7,1G8,6131,2929,2929,0.604,3202,897,595,12,S_g12,12
24,8,18,MSP1Block17,1C10,43048,1507,1507,13.908,41541,897,595,12,S_g12,12
24,1,19,Surfin4.2K1A,1M7,3133,624,624,7.444,2509,897,595,12,S_g12,12
24,2,19,Surfin4.23D7A,1I9,30184,656,656,207.737,29528,897,595,12,S_g12,12
24,3,19,MSPDBL2N-terminal,1O9,26086,843,843,71.017,25243,897,595,12,S_g12,12
24,4,19,MSP1Block2R033,1K11,64762,1472,1472,81.252,63290,897,595,12,S_g12,12
24,5,19,MSPDBL2C-terminal,1M11,24417,2387,2387,14.969,22030,897,595,12,S_g12,12
24,6,19,Surfin4.23D7B,1I7,4029,3021,3021,-0.023,1008,897,595,12,S_g12,12
24,7,19,MSP1Block23D7repeat,1O7,26918,2277,2277,12.811,24641,897,595,12,S_g12,12
24,8,19,MSP1Block2Wellcomerepeat,1K9,18060,1360,1360,33.169,16700,897,595,12,S_g12,12
24,1,20,Surfin4.2K1A,1M7,2881,619,619,1.607,2262,897,595,12,S_g12,12
24,2,20,Surfin4.23D7A,1I9,29310,652,652,79.202,28658,897,595,12,S_g12,12
